ngram,rank,freq,cumshare
подруги,3652,380289,0.614
легкий,3653,380228,0.614
семи,3654,380129,0.614
госпожа,3655,380080,0.614
больной,3656,380040,0.615
искал,3657,379855,0.615
федеральных,3658,379855,0.615
рассмеялся,3659,379683,0.615
кругу,3660,379667,0.615
принялась,3661,379461,0.615
отказ,3662,379342,0.615
вытащил,3663,379214,0.615
сильные,3664,379050,0.615
воспитания,3665,378965,0.615
переговоры,3666,378940,0.615
костюм,3667,378831,0.615
специальных,3668,378664,0.615
умение,3669,378648,0.615
приема,3670,378609,0.615
деньгами,3671,378553,0.615
эмоций,3672,378539,0.615
многим,3673,378536,0.615
сумку,3674,378525,0.615
опустил,3675,378213,0.615
поддержку,3676,378205,0.615
обработки,3677,378172,0.615
собрать,3678,378002,0.615
повернулась,3679,377966,0.615
предмета,3680,377897,0.615
базе,3681,377677,0.615
остановиться,3682,377666,0.615
молоко,3683,377655,0.615
уверенность,3684,377600,0.615
варианты,3685,377427,0.615
особый,3686,377427,0.615
ходит,3687,377365,0.615
отечественной,3688,377159,0.615
заметили,3689,377091,0.615
местности,3690,376998,0.615
мастера,3691,376919,0.615
ангел,3692,376655,0.615
попытку,3693,376608,0.615
отправиться,3694,376595,0.615
убивать,3695,376501,0.616
помнить,3696,376485,0.616
изнутри,3697,376475,0.616
встречаются,3698,376461,0.616
казался,3699,376390,0.616
храма,3700,376389,0.616
пыль,3701,376299,0.616
совести,3702,376269,0.616
десятки,3703,376189,0.616
максимально,3704,375826,0.616
подробности,3705,375793,0.616
большее,3706,375687,0.616
следствие,3707,375656,0.616
остановились,3708,375618,0.616
смотря,3709,375334,0.616
появляются,3710,375297,0.616
справедливости,3711,374983,0.616
сильным,3712,374975,0.616
маслом,3713,374904,0.616
страсть,3714,374841,0.616
начнет,3715,374758,0.616
бояться,3716,374657,0.616
золота,3717,374548,0.616
возникают,3718,374514,0.616
врача,3719,374458,0.616
цепи,3720,374446,0.616
вероятность,3721,374416,0.616
стратегии,3722,374076,0.616
сомнений,3723,373931,0.616
путешествие,3724,373773,0.616
полным,3725,373411,0.616
лицам,3726,373369,0.616
творчества,3727,373130,0.616
пакет,3728,372975,0.616
такси,3729,372935,0.616
присутствии,3730,372823,0.616
товарищи,3731,372560,0.616
органом,3732,372338,0.616
получение,3733,371908,0.616
двоих,3734,371677,0.617
доказательства,3735,371506,0.617
дворца,3736,371483,0.617
туман,3737,371478,0.617
подал,3738,371404,0.617
курса,3739,371387,0.617
жертву,3740,371386,0.617
вход,3741,371379,0.617
ученый,3742,371368,0.617
свидетельствует,3743,371210,0.617
труп,3744,371163,0.617
важных,3745,371095,0.617
общественной,3746,370970,0.617
остаются,3747,370754,0.617
пристально,3748,370550,0.617
затрат,3749,370473,0.617
передал,3750,369991,0.617
сахара,3751,369840,0.617
необходимых,3752,369511,0.617
проведение,3753,369398,0.617
дата,3754,369347,0.617
узнав,3755,369338,0.617
режима,3756,369281,0.617
птица,3757,369228,0.617
собиралась,3758,369227,0.617
дополнительные,3759,369180,0.617
толстой,3760,369165,0.617
камней,3761,369060,0.617
муки,3762,369044,0.617
смешно,3763,369034,0.617
передо,3764,369028,0.617
высоким,3765,369001,0.617
частично,3766,368922,0.617
желает,3767,368695,0.617
подтвердил,3768,368682,0.617
преступлений,3769,368651,0.617
положено,3770,368523,0.617
банки,3771,368424,0.617
боевых,3772,367977,0.617
извини,3773,367966,0.617
востока,3774,367885,0.618
Италии,3775,367821,0.618
занимает,3776,367420,0.618
боги,3777,367345,0.618
святых,3778,367164,0.618
поближе,3779,366992,0.618
ведут,3780,366990,0.618
дне,3781,366583,0.618
брака,3782,366408,0.618
доходы,3783,366316,0.618
зоне,3784,366276,0.618
предметом,3785,366262,0.618
известных,3786,366205,0.618
полагаю,3787,365985,0.618
проявляется,3788,365953,0.618
дышать,3789,365934,0.618
старшего,3790,365845,0.618
герцог,3791,365710,0.618
эпоху,3792,365707,0.618
дамы,3793,365654,0.618
интервью,3794,365480,0.618
поспешно,3795,365476,0.618
научной,3796,365426,0.618
раны,3797,365248,0.618
свыше,3798,365067,0.618
окружающих,3799,364988,0.618
продолжая,3800,364895,0.618
чести,3801,364816,0.618
нервно,3802,364769,0.618
играл,3803,364639,0.618
возникла,3804,364603,0.618
попробовать,3805,364453,0.618
обязаны,3806,364230,0.618
пламя,3807,364229,0.618
давая,3808,364191,0.618
процедуры,3809,364071,0.618
окну,3810,364067,0.618
акт,3811,363978,0.618
Париже,3812,363888,0.618
поддерживать,3813,363887,0.618
простые,3814,363466,0.619
возникновения,3815,363385,0.619
исчезла,3816,363322,0.619
цену,3817,363260,0.619
обычный,3818,363226,0.619
камня,3819,363011,0.619
наименование,3820,362896,0.619
молодец,3821,362886,0.619
красота,3822,362821,0.619
условии,3823,362710,0.619
служба,3824,362595,0.619
размеры,3825,362421,0.619
ла,3826,362283,0.619
слабо,3827,362278,0.619
обмен,3828,362020,0.619
отсутствия,3829,361971,0.619
деятельностью,3830,361945,0.619
концепции,3831,361871,0.619
перечень,3832,361811,0.619
попытка,3833,361799,0.619
подъ,3834,361722,0.619
слой,3835,361713,0.619
востоке,3836,361674,0.619
зашел,3837,361619,0.619
щеки,3838,361498,0.619
международных,3839,361439,0.619
предварительно,3840,361345,0.619
связан,3841,361272,0.619
расскажу,3842,361252,0.619
метро,3843,361229,0.619
реально,3844,361147,0.619
флота,3845,361112,0.619
международного,3846,361008,0.619
обеспечивает,3847,360977,0.619
представлял,3848,360820,0.619
листьев,3849,360729,0.619
социальные,3850,360655,0.619
баба,3851,360653,0.619
человеческих,3852,360652,0.619
чистой,3853,360575,0.619
государя,3854,360545,0.619
источником,3855,360522,0.620
Азии,3856,360492,0.620
вопреки,3857,360476,0.620
устроить,3858,360421,0.620
привык,3859,360407,0.620
лагерь,3860,360296,0.620
знаки,3861,360292,0.620
принести,3862,360214,0.620
отражение,3863,360161,0.620
сцене,3864,360148,0.620
хранения,3865,360128,0.620
покинуть,3866,360098,0.620
узнает,3867,360085,0.620
положила,3868,360078,0.620
пребывания,3869,360037,0.620
конструкции,3870,359990,0.620
верил,3871,359946,0.620
линию,3872,359928,0.620
слухи,3873,359921,0.620
дольше,3874,359804,0.620
источники,3875,359767,0.620
гостиной,3876,359748,0.620
добавила,3877,359705,0.620
параметров,3878,359601,0.620
множества,3879,359544,0.620
отряда,3880,359505,0.620
строки,3881,359395,0.620
обратил,3882,359186,0.620
научиться,3883,359185,0.620
войско,3884,359157,0.620
специальные,3885,359128,0.620
оставались,3886,359005,0.620
военно,3887,358823,0.620
требованиям,3888,358792,0.620
причинам,3889,358737,0.620
похожи,3890,358731,0.620
ночной,3891,358724,0.620
поехал,3892,358518,0.620
удивление,3893,358502,0.620
юго,3894,358384,0.620
ограничения,3895,358351,0.621
Христос,3896,358256,0.621
песок,3897,358251,0.621
сделав,3898,358199,0.621
целое,3899,358072,0.621
Иисуса,3900,358044,0.621
Париж,3901,357894,0.621
боялась,3902,357686,0.621
единой,3903,357639,0.621
встретить,3904,357497,0.621
замер,3905,357475,0.621
обращение,3906,357318,0.621
коридоре,3907,356989,0.621
река,3908,356954,0.621
беседы,3909,356566,0.621
угла,3910,356565,0.621
секунды,3911,356474,0.621
работала,3912,356251,0.621
производится,3913,356170,0.621
нисколько,3914,356144,0.621
общение,3915,356141,0.621
современные,3916,355859,0.621
доступа,3917,355845,0.621
вкусу,3918,355797,0.621
печати,3919,355745,0.621
ладонью,3920,355629,0.621
единственная,3921,355572,0.621
символ,3922,355361,0.621
школа,3923,355353,0.621
самыми,3924,355281,0.621
понимают,3925,355187,0.621
нравилось,3926,355109,0.621
радио,3927,355092,0.621
тридцати,3928,354900,0.621
отдохнуть,3929,354847,0.621
командира,3930,354845,0.621
страницы,3931,354825,0.621
коэффициент,3932,354750,0.621
приняла,3933,354669,0.621
супруга,3934,354471,0.621
нарезать,3935,354373,0.621
занимается,3936,354330,0.621
праве,3937,353966,0.622
стенах,3938,353895,0.622
продолжали,3939,353872,0.622
судебного,3940,353864,0.622
способов,3941,353863,0.622
правления,3942,353818,0.622
способствует,3943,353579,0.622
держа,3944,353281,0.622
небольшие,3945,353197,0.622
условие,3946,353175,0.622
прибыл,3947,353115,0.622
литература,3948,353060,0.622
пальто,3949,352990,0.622
определенного,3950,352856,0.622
значений,3951,352786,0.622
казалась,3952,352749,0.622
учитывать,3953,352595,0.622
пыли,3954,352390,0.622
известны,3955,352386,0.622
следующем,3956,352364,0.622
собственное,3957,352340,0.622
художник,3958,352146,0.622
фамилия,3959,352130,0.622
ящик,3960,352096,0.622
случится,3961,352058,0.622
благодарю,3962,351832,0.622
коленях,3963,351825,0.622
молока,3964,351811,0.622
крылья,3965,351757,0.622
удается,3966,351697,0.622
соглашения,3967,351676,0.622
поколения,3968,351596,0.622
существу,3969,351580,0.622
домом,3970,351410,0.622
трудности,3971,351305,0.622
производстве,3972,351286,0.622
лбу,3973,351166,0.622
соли,3974,351117,0.622
нижней,3975,350676,0.622
экране,3976,350668,0.622
короткий,3977,350496,0.622
делая,3978,350492,0.623
великая,3979,350471,0.623
снижение,3980,350286,0.623
мелких,3981,350141,0.623
больного,3982,350042,0.623
ласково,3983,350019,0.623
поступил,3984,349966,0.623
перешел,3985,349900,0.623
любых,3986,349811,0.623
правового,3987,349712,0.623
попала,3988,349625,0.623
важные,3989,349547,0.623
русским,3990,349544,0.623
поиски,3991,349503,0.623
хотим,3992,349473,0.623
встречается,3993,349457,0.623
